
Event,EventType,GameType,Date,Location,OilPattern,Team,Frame1Ball1Bowler,Frame1Ball2Bowler,Frame2Ball1Bowler,Frame2Ball2Bowler,Frame3Ball1Bowler,Frame3Ball2Bowler,Frame4Ball1Bowler,Frame4Ball2Bowler,Frame5Ball1Bowler,Frame5Ball2Bowler,Frame6Ball1Bowler,Frame6Ball2Bowler,Frame7Ball1Bowler,Frame7Ball2Bowler,Frame8Ball1Bowler,Frame8Ball2Bowler,Frame9Ball1Bowler,Frame9Ball2Bowler,Frame10Ball1Bowler,Frame10Ball2Bowler,Frame10Ball3Bowler,Frame1Score,Frame2Score,Frame3Score,Frame4Score,Frame5Score,Frame6Score,Frame7Score,Frame8Score,Frame9Score,Frame10Score,Frame1Ball1Split,Frame1Ball2Split,Frame2Ball1Split,Frame2Ball2Split,Frame3Ball1Split,Frame3Ball2Split,Frame4Ball1Split,Frame4Ball2Split,Frame5Ball1Split,Frame5Ball2Split,Frame6Ball1Split,Frame6Ball2Split,Frame7Ball1Split,Frame7Ball2Split,Frame8Ball1Split,Frame8Ball2Split,Frame9Ball1Split,Frame9Ball2Split,Frame10Ball1Split,Frame10Ball2Split,Frame10Ball3Split,Frame1Ball1,Frame1Ball2,Frame2Ball1,Frame2Ball2,Frame3Ball1,Frame3Ball2,Frame4Ball1,Frame4Ball2,Frame5Ball1,Frame5Ball2,Frame6Ball1,Frame6Ball2,Frame7Ball1,Frame7Ball2,Frame8Ball1,Frame8Ball2,Frame9Ball1,Frame9Ball2,Frame10Ball1,Frame10Ball2,Frame10Ball3,Frame1Ball1Pins,Frame1Ball2Pins,Frame2Ball1Pins,Frame2Ball2Pins,Frame3Ball1Pins,Frame3Ball2Pins,Frame4Ball1Pins,Frame4Ball2Pins,Frame5Ball1Pins,Frame5Ball2Pins,Frame6Ball1Pins,Frame6Ball2Pins,Frame7Ball1Pins,Frame7Ball2Pins,Frame8Ball1Pins,Frame8Ball2Pins,Frame9Ball1Pins,Frame9Ball2Pins,Frame10Ball1Pins,Frame10Ball2Pins,Frame10Ball3Pins,OpponentScore,Frame1PinAvg,Frame2PinAvg,Frame3PinAvg,Frame4PinAvg,Frame5PinAvg,Frame6PinAvg,Frame7PinAvg,Frame8PinAvg,Frame9PinAvg,Frame10PinAvg,Frame1ScoreAvg,Frame2ScoreAvg,Frame3ScoreAvg,Frame4ScoreAvg,Frame5ScoreAvg,Frame6AvgScore,Frame7AvgScore,Frame8AvgScore,Frame9AvgScore,Frame10AvgScore,FirstBallAvg,Marks,MarksRatio,Opens,Strikes,StrikeRatio,Spares,SpareRatio,SinglePinSpares,SinglePinSpareRatio,MultiPinSpares,MultiPinSpareRatio,Splits,SplitConversions,SplitConversionRatio,SparesWithoutSplits,SparesWithoutSplitsConversionRatio,PocketHits,PocketHitRatio,HighPocketHit,HightPocketRatio,FlushPocketHit,FlushPocketRatio,LowPocketHit,LowPocketRatio,MissedPockets,MissedPocketsRatio,Pinfall,Events,Series,Games,HighGame,LowGame,Rolls,Average,GamesBelow100,Games100-110,Games110-120,Games120-130,Games130-140,Games140-150,Games150-160,Games160-170,Games170-180,Games180-190,Games190-200,Games200-210,Games210-220,Games220-230,Games230-240,Games240-250,Games250-260,Games260-270,Games270-280,Games280-290,Games290-299,PerfectGames,400SeriesBelow,500Series,600Series,600Series,600Series,700Series,800Series,900Series,MatchGames,MatchWins,MatchLosses,MatchTies,Lanes,
All Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,8.27,8.10,8.49,8.63,8.61,8.41,8.02,8.27,8.10,13.93,29.71,46.17,62.10,79.76,96.27,112.68,129.24,145.46,160.39,,280,63.49%,144,127,28.80%,153,51.52%,155,59.85%,70,66.67,87,45.31,38,2,5.26%,0,0.00%,0,nan%,0,nan%,0,nan%,434,102.36%,6576,1,9,41,221,107,733,160.39,0,1,0,1,6,6,4,8,9,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,Team,October 30 2021 10:28:11,St Clair Bowl,V,2021-22 QU Men,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Austin Owen,8,24,30,49,58,78,98,113,131,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,,6,0,10,,8,1,8,2,10,,9,1,5,5,8,2,10,1-2-5-9,5-9,,,1-2-4-8,1-2-4-8,,,3-10,3,6-10,,,,5,,1-3-6-8-10,,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 13:07:27,St Clair Bowl,V,2021-22 QU Men,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,9,28,37,46,65,85,115,142,161,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,,8,1,7,2,9,1,9,1,10,,10,,10,,7,2,,1-10,10,,,5-7,7,1-2-4,1,4,,4,,,,,,,,3-6-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 13:07:27,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,8,17,37,57,75,94,114,140,159,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,0,8,2,10,,7,3,8,2,9,1,10,,10,,6,3,,1-2-4,2-4,2,2,1-3,,,,1-2-4,,2-4,,6,,,,,,1-2-4-10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 13:07:27,St Clair Bowl,V,2021-22 QU Men,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,9,29,44,64,84,103,122,142,161,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,10,,9,1,5,5,10,,9,1,9,1,9,1,10,,7,2,,2-4-8-10,10,,,2,,1-2-4-6-10,,,,1,,10,,10,,,,2-8-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 13:07:27,St Clair Bowl,V,2021-22 QU Men,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,9,18,38,68,98,127,147,166,175,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,8,1,6,4,10,,10,,10,,10,,9,1,9,0,8,1,,1-2-4-8,4,4-9,9,1-2-8-10,,,,,,,,,,9,,8,8,2-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 14:32:09,St Clair Bowl,V,2021-22 QU Men,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,Caden Witt,20,48,67,76,84,93,113,131,151,170,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,,10,,8,1,8,0,9,0,10,,7,3,8,2,10,9,0,1-3-6-8-10,,,,,,7-10,7,2-10,2-10,10,10,,,1-2-4,,5-9,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 14:32:09,St Clair Bowl,V,2021-22 QU Men,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,Parker Lymenstull ,18,26,44,62,82,102,122,148,168,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,0,7,3,8,2,8,2,10,,8,2,10,,10,,6,4,6,6-10,,5-9,5-9,1-3-9,,6-10,,6-9,,,,3-6,,,,,,1-2-4-7,,1-2-5-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 14:32:09,St Clair Bowl,V,2021-22 QU Men,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Tony Lundy,Austin Owen,Austin Owen,Austin Owen,Austin Owen,Austin Owen,9,26,34,52,70,79,88,97,114,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,3,8,2,7,1,9,1,8,2,8,1,8,1,8,1,10,,7,0,,1-2-4-7,2,4-8,,1-2-4,2-4,10,,2-8,,3-10,10,1-2,1,4-9,9,,,2-4-5,2-4-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 14:32:09,St Clair Bowl,V,2021-22 QU Men,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,9,18,36,56,75,84,103,120,138,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,9,0,9,1,8,2,10,,6,3,9,1,9,1,7,3,8,1,,5,5,6,6,3,,3-10,,,,1-2-4-10,10,6,,4,,1-3-6,,2-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 14:32:09,St Clair Bowl,V,2021-22 QU Men,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,Brenden Unseld,9,28,37,56,76,95,104,121,128,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,,7,2,8,2,9,1,10,,9,0,10,,7,0,10,9,1,5,5,,,3-6-10,3,3-6,,4,,,,6,6,,,1-2-8,1-2-8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team,October 30 2021 15:50:42,St Clair Bowl,V,2021-22 QU Men,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,Anthony Araujo,9,18,37,57,76,85,94,103,133,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,2,6,4,9,1,10,,9,0,9,0,6,3,10,,10,10,10,1-3-9,3,4-6-7,6,3-6-9-10,,5,,,,10,10,10,10,1-2-4-8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
