
Event,EventType,GameType,Date,Location,OilPattern,Team,Frame1Ball1Bowler,Frame1Ball2Bowler,Frame2Ball1Bowler,Frame2Ball2Bowler,Frame3Ball1Bowler,Frame3Ball2Bowler,Frame4Ball1Bowler,Frame4Ball2Bowler,Frame5Ball1Bowler,Frame5Ball2Bowler,Frame6Ball1Bowler,Frame6Ball2Bowler,Frame7Ball1Bowler,Frame7Ball2Bowler,Frame8Ball1Bowler,Frame8Ball2Bowler,Frame9Ball1Bowler,Frame9Ball2Bowler,Frame10Ball1Bowler,Frame10Ball2Bowler,Frame10Ball3Bowler,Frame1Score,Frame2Score,Frame3Score,Frame4Score,Frame5Score,Frame6Score,Frame7Score,Frame8Score,Frame9Score,Frame10Score,Frame1Ball1Split,Frame1Ball2Split,Frame2Ball1Split,Frame2Ball2Split,Frame3Ball1Split,Frame3Ball2Split,Frame4Ball1Split,Frame4Ball2Split,Frame5Ball1Split,Frame5Ball2Split,Frame6Ball1Split,Frame6Ball2Split,Frame7Ball1Split,Frame7Ball2Split,Frame8Ball1Split,Frame8Ball2Split,Frame9Ball1Split,Frame9Ball2Split,Frame10Ball1Split,Frame10Ball2Split,Frame10Ball3Split,Frame1Ball1,Frame1Ball2,Frame2Ball1,Frame2Ball2,Frame3Ball1,Frame3Ball2,Frame4Ball1,Frame4Ball2,Frame5Ball1,Frame5Ball2,Frame6Ball1,Frame6Ball2,Frame7Ball1,Frame7Ball2,Frame8Ball1,Frame8Ball2,Frame9Ball1,Frame9Ball2,Frame10Ball1,Frame10Ball2,Frame10Ball3,Frame1Ball1Pins,Frame1Ball2Pins,Frame2Ball1Pins,Frame2Ball2Pins,Frame3Ball1Pins,Frame3Ball2Pins,Frame4Ball1Pins,Frame4Ball2Pins,Frame5Ball1Pins,Frame5Ball2Pins,Frame6Ball1Pins,Frame6Ball2Pins,Frame7Ball1Pins,Frame7Ball2Pins,Frame8Ball1Pins,Frame8Ball2Pins,Frame9Ball1Pins,Frame9Ball2Pins,Frame10Ball1Pins,Frame10Ball2Pins,Frame10Ball3Pins,OpponentScore,Frame1PinAvg,Frame2PinAvg,Frame3PinAvg,Frame4PinAvg,Frame5PinAvg,Frame6PinAvg,Frame7PinAvg,Frame8PinAvg,Frame9PinAvg,Frame10PinAvg,Frame1ScoreAvg,Frame2ScoreAvg,Frame3ScoreAvg,Frame4ScoreAvg,Frame5ScoreAvg,Frame6AvgScore,Frame7AvgScore,Frame8AvgScore,Frame9AvgScore,Frame10AvgScore,FirstBallAvg,Marks,MarksRatio,Opens,Strikes,StrikeRatio,Spares,SpareRatio,SinglePinSpares,SinglePinSpareRatio,MultiPinSpares,MultiPinSpareRatio,Splits,SplitConversions,SplitConversionRatio,SparesWithoutSplits,SparesWithoutSplitsConversionRatio,PocketHits,PocketHitRatio,HighPocketHit,HightPocketRatio,FlushPocketHit,FlushPocketRatio,LowPocketHit,LowPocketRatio,MissedPockets,MissedPocketsRatio,Pinfall,Events,Series,Games,HighGame,LowGame,Rolls,Average,GamesBelow100,Games100-110,Games110-120,Games120-130,Games130-140,Games140-150,Games150-160,Games160-170,Games170-180,Games180-190,Games190-200,Games200-210,Games210-220,Games220-230,Games230-240,Games240-250,Games250-260,Games260-270,Games270-280,Games280-290,Games290-299,PerfectGames,400SeriesBelow,500Series,600Series,600Series,600Series,700Series,800Series,900Series,MatchGames,MatchWins,MatchLosses,MatchTies,Lanes,
All Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29,8.81,9.21,9.00,9.15,8.69,8.68,8.71,8.61,9.18,17.61,35.87,55.69,74.76,93.26,111.84,130.05,147.76,166.26,185.61,,504,71.29%,159,273,38.61%,231,59.23%,240,72.73%,143,79.44,102,52.04,57,5,8.77%,0,0.00%,0,nan%,0,nan%,0,nan%,671,96.97%,11508,1,12,62,258,138,1074,185.61,0,0,0,0,1,5,6,4,10,15,5,5,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,Baker,February 25 2022 11:23:44,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,18,26,46,66,86,114,134,151,160,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,0,9,1,10,,9,1,10,,10,,8,2,7,2,10,10,9,6-10,,4-9,4-9,9,,,,6,,,,,,3-6,,3-6-9,9,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 11:43:04,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,8,28,46,54,74,93,112,132,160,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,2,10,,5,3,10,,9,1,9,1,9,1,10,,10,8,2,3-6-9-10,6-10,3-6,,,,4-6-7-8-10,6-10,,,5,,10,,5,,,,,2-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 11:54:40,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,30,60,87,106,115,134,143,160,168,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,,10,,10,,10,,7,2,10,,7,2,9,1,7,1,10,9,1,,,,,,,,,3-5-6,5,,,4-7-10,10,6,,1-3-9,1-9,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 12:05:49,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,30,60,90,119,138,147,176,196,216,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,10,,10,,10,,10,,9,0,10,,10,,9,1,10,8,2,,,,,,,,,,,4,4,,,,,10,,,4-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 12:15:40,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,19,39,67,86,95,103,121,129,137,146,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,8,2,9,1,10,,10,,8,1,5,3,9,1,8,0,8,0,8,1,,4-7,,10,,,,,,2-7,7,4-6-7-9-10,4-7,3,,7-10,7-10,5-7,5-7,4-7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 12:32:01,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,8,25,34,54,74,92,112,131,140,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,1,7,2,9,1,10,,9,1,8,2,10,,7,2,10,10,9,4-6-7-9-10,4-7,10,,1-2-4,4,7,,,,4,,4-7,,,,3-5-9,5,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 12:53:45,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,20,50,80,109,129,148,167,187,207,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,,10,,10,,10,,9,1,9,1,9,1,10,,9,1,7,1-2,,,,,,,,,,10,,6,,2,,,,5,,4-7-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 13:04:52,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,9,25,45,73,93,110,130,150,169,189,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,8,2,6,4,10,,10,,8,2,7,3,10,,9,1,9,1,10,2-4-10,10,4-7,,1-2-4-10,,,,,,4-7,,4-7-9,,,,8,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 13:17:07,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,9,17,26,46,66,84,101,110,129,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,8,0,9,0,8,2,10,,9,1,8,2,7,2,10,,8,1,,10,10,6-10,6-10,10,10,2-4,,,,3,,2-5,,1-2-4,1,,,7-9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baker,February 25 2022 13:29:35,Hollywood Bowl,V,QU Women 2021-2022,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Alyssa Vasquez,Alyssa Vasquez,Teagan McAuliffe,Teagan McAuliffe,Brianna Haith,Brianna Haith,Jessica Ladd,Jessica Ladd,Carolina Alvarado,Carolina Alvarado,Carolina Alvarado,9,28,37,56,72,80,107,127,147,176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,2,10,,9,0,9,1,9,1,6,2,10,,10,,7,3,10,10,9,3-6-10,10,,,2,2,5,,7,,4-6-7-10,4-7,,,,,3-6-7,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
